2020-06-02T08:10:08Z  OPPO_A1601 1.0.19  1a4165c8-744b-47ce-ad7d-2445635bd71a 150.107.232.47 19.666104ms /v1/images 200
2020-06-02T08:10:08Z  Vivo_1802 1.0.19  61b58bb9-d4f6-455c-8b66-a88c1a5e3c6b 112.79.64.127 2.184535ms /v1/client_settings 200
2020-06-02T08:10:08Z  Vivo_1818 1.0.19  17f16338-4b59-4bde-a605-c360e5b908d4 175.101.32.122 220.886209ms /v1/verify_id_card_sanity_sync 200
2020-06-02T08:10:08Z  OPPO_A1601 1.0.19  1a4165c8-744b-47ce-ad7d-2445635bd71a 150.107.232.47 218.108885ms /v1/verify_id_card_sanity_sync 200
2020-06-02T08:10:08Z  Xiaomi_Redmi_Note_7_Pro 1.0.19  4494fd24-9df1-4df7-9802-bfc2c58be864 42.106.46.41 321.820362ms /v1/verify_id_card_sanity_sync 200
2020-06-02T08:10:09Z  Vivo_1718 1.0.19 NULL 42.111.133.89 2.100245ms /v1/client_settings 200
2020-06-02T08:10:10Z  OPPO_CPH1881 1.0.19  65e2cf69-c29d-4486-86a3-8fa511780e89 103.40.198.40 18.075265ms /v1/images 200
2020-06-02T08:10:10Z  Vivo_1818 1.0.19  17f16338-4b59-4bde-a605-c360e5b908d4 175.101.32.122 929.965026ms /v1/read_id_card_info_sync 200
2020-06-02T08:10:10Z  Xiaomi_Mi_A1 1.0.19  97346848-2b3f-46ac-ab0d-f837d1077226 42.111.137.187 13.82837ms /v1/images 200
2020-06-02T08:10:10Z  OPPO_CPH1819 1.0.19 NULL 223.186.155.235 1.780242ms /v1/client_settings 200
2020-06-02T08:10:10Z  OPPO_CPH1881 1.0.19  65e2cf69-c29d-4486-86a3-8fa511780e89 103.40.198.40 219.015449ms /v1/verify_portrait_sanity_sync 200
2020-06-02T08:10:10Z  Xiaomi_Mi_A1 1.0.19  97346848-2b3f-46ac-ab0d-f837d1077226 42.111.137.187 322.55251ms /v1/verify_id_card_sanity_sync 200
2020-06-02T08:10:10Z  Xiaomi_Redmi_8A_Dual 1.0.19  6478ecec-b3da-4987-8ac4-ecd80d98e7e3 157.47.211.170 13.379727ms /v1/images 200
2020-06-02T08:10:11Z  HUAWEI_AUM-AL20 1.0.19  b06e08a2-d83d-48b0-9415-f1444ad1a1a6 137.97.68.112 13.709213ms /v1/images 200
2020-06-02T08:10:11Z  Xiaomi_Redmi_8A_Dual 1.0.19  6478ecec-b3da-4987-8ac4-ecd80d98e7e3 157.47.211.170 220.470365ms /v1/verify_face_liveness_sync 200
2020-06-02T08:10:11Z  Xiaomi_Mi_A1 1.0.19  97346848-2b3f-46ac-ab0d-f837d1077226 42.111.137.187 523.460744ms /v1/read_id_card_info_sync 200
2020-06-02T08:10:11Z  Xiaomi_Redmi_Note_7S 1.0.19  abce2771-ec12-47b9-9483-a77f7a0c78af 203.187.233.105 14.391663ms /v1/images 200
2020-06-02T08:10:11Z  HUAWEI_AUM-AL20 1.0.19  b06e08a2-d83d-48b0-9415-f1444ad1a1a6 137.97.68.112 219.441884ms /v1/verify_portrait_sanity_sync 200
2020-06-02T08:10:12Z  Xiaomi_Redmi_8A_Dual 1.0.19  6478ecec-b3da-4987-8ac4-ecd80d98e7e3 157.47.211.170 224.288137ms /v1/compare_faces_sync 200
2020-06-02T08:10:12Z  Xiaomi_Redmi_Note_7S 1.0.19  abce2771-ec12-47b9-9483-a77f7a0c78af 203.187.233.105 320.717149ms /v1/verify_id_card_sanity_sync 200
2020-06-02T08:10:12Z  OPPO_CPH1881 1.0.19  65e2cf69-c29d-4486-86a3-8fa511780e89 103.40.198.40 321.271532ms /v1/verify_face_liveness_sync 200
2020-06-02T08:10:12Z  Vivo_1818 1.0.19  5a351b0b-cf72-4270-8818-6b63475c8fb0 106.78.33.142 14.448171ms /v1/images 200
2020-06-02T08:10:12Z  Vivo_1818 1.0.19  5a351b0b-cf72-4270-8818-6b63475c8fb0 106.78.33.142 222.97833ms /v1/verify_id_card_sanity_sync 200
2020-06-02T08:10:12Z  Vivo_1904 1.0.19  17568da7-de9c-4fbf-b373-d2aba2fbcf5b 27.62.208.217 13.228732ms /v1/images 200
2020-06-02T08:10:12Z  OPPO_CPH1881 1.0.19  65e2cf69-c29d-4486-86a3-8fa511780e89 103.40.198.40 222.905871ms /v1/compare_faces_sync 200
2020-06-02T08:10:12Z  Vivo_1904 1.0.19  17568da7-de9c-4fbf-b373-d2aba2fbcf5b 27.62.208.217 217.927409ms /v1/verify_face_liveness_sync 200
2020-06-02T08:10:13Z  HUAWEI_AUM-AL20 1.0.19  b06e08a2-d83d-48b0-9415-f1444ad1a1a6 137.97.68.112 218.8724ms /v1/verify_face_liveness_sync 200
2020-06-02T08:10:13Z  Vivo_1904 1.0.19  17568da7-de9c-4fbf-b373-d2aba2fbcf5b 27.62.208.217 225.129693ms /v1/compare_faces_sync 200
2020-06-02T08:10:14Z  Xiaomi_Redmi_Note_7S 1.0.19  abce2771-ec12-47b9-9483-a77f7a0c78af 203.187.233.105 727.244348ms /v1/read_id_card_info_sync 200
2020-06-02T08:10:14Z  Xiaomi_Redmi_6_Pro 1.0.19  1ccb0e12-95ce-4182-8da4-01fdd652fa30 42.106.46.119 14.468699ms /v1/images 200
2020-06-02T08:10:14Z  Xiaomi_Redmi_6_Pro 1.0.19  1ccb0e12-95ce-4182-8da4-01fdd652fa30 42.106.46.119 218.674943ms /v1/verify_face_liveness_sync 200
